timestampLON,Donald Trump,Joe Biden,probTrump,probBiden,Total
2020/8/31 13:50,2.11,1.95,0.473933649,0.512820513,0.986754162
2020/8/31 13:55,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 14:00,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 14:05,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 14:10,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 14:15,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 14:20,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 14:25,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 14:30,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 14:35,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 14:40,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 14:45,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 14:50,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 14:55,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 15:00,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 15:05,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 15:10,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 15:15,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 15:20,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:25,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:30,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:35,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:40,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:45,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:50,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 15:55,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 16:00,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:05,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:10,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:15,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:20,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:25,2.15,1.93,0.465116279,0.518134715,0.983250994
2020/8/31 16:30,2.13,1.93,0.469483568,0.518134715,0.987618283
2020/8/31 16:35,2.13,1.93,0.469483568,0.518134715,0.987618283
2020/8/31 16:40,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:45,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:50,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 16:55,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 17:00,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 17:05,2.14,1.94,0.46728972,0.515463918,0.982753637
2020/8/31 17:10,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 17:15,2.15,1.94,0.465116279,0.515463918,0.980580197
2020/8/31 17:20,2.14,1.94,0.46728972,0.515463918,0.982753637
2020/8/31 17:25,2.14,1.94,0.46728972,0.515463918,0.982753637
2020/8/31 17:30,2.14,1.94,0.46728972,0.515463918,0.982753637
2020/8/31 17:35,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 17:40,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 17:45,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 17:50,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 17:55,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:00,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:05,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:10,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:15,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:20,2.14,1.94,0.46728972,0.515463918,0.982753637
2020/8/31 18:25,2.14,1.94,0.46728972,0.515463918,0.982753637
2020/8/31 18:30,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:35,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:40,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:45,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:50,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 18:55,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 19:00,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 19:05,2.12,1.94,0.471698113,0.515463918,0.987162031
2020/8/31 19:10,2.11,1.95,0.473933649,0.512820513,0.986754162
2020/8/31 19:15,2.11,1.95,0.473933649,0.512820513,0.986754162
2020/8/31 19:20,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 19:25,2.11,1.95,0.473933649,0.512820513,0.986754162
2020/8/31 19:30,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 19:35,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 19:40,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 19:45,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 19:50,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 19:55,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:00,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:05,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:10,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:15,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:20,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:25,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:30,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:35,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:40,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 20:45,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 20:50,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 20:55,2.13,1.94,0.469483568,0.515463918,0.984947486
2020/8/31 21:00,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 21:05,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 21:10,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/8/31 21:15,2.1,1.97,0.476190476,0.507614213,0.983804689
2020/8/31 21:20,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 21:25,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 21:30,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/8/31 21:35,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/8/31 21:40,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 21:45,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 21:50,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 21:55,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:00,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:05,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:10,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:15,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:20,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:25,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:30,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:35,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/8/31 22:40,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 22:45,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 22:50,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 22:55,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:00,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:05,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:10,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:15,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:20,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:25,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:30,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:35,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:40,2.09,1.97,0.4784689,0.507614213,0.986083113
2020/8/31 23:45,2.11,1.97,0.473933649,0.507614213,0.981547862
2020/8/31 23:50,2.11,1.97,0.473933649,0.507614213,0.981547862
2020/8/31 23:55,2.11,1.97,0.473933649,0.507614213,0.981547862
2020/9/1 0:00,2.12,1.95,0.471698113,0.512820513,0.984518626
2020/9/1 0:05,2.13,1.95,0.469483568,0.512820513,0.982304081
2020/9/1 0:10,2.11,1.95,0.473933649,0.512820513,0.986754162
2020/9/1 0:15,2.1,1.95,0.476190476,0.512820513,0.989010989
2020/9/1 0:20,2.09,1.96,0.4784689,0.510204082,0.988672981
2020/9/1 0:25,2.09,1.96,0.4784689,0.510204082,0.988672981
2020/9/1 0:30,2.07,1.97,0.483091787,0.507614213,0.990706001
2020/9/1 0:35,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 0:40,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 0:45,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 0:50,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 0:55,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 1:00,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 1:05,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 1:10,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:15,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:20,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:25,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:30,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:35,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:40,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:45,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:50,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 1:55,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:00,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:05,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:10,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:15,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:20,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:25,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:30,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:35,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:40,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 2:45,2.06,1.99,0.485436893,0.502512563,0.987949456
2020/9/1 2:50,2.06,1.99,0.485436893,0.502512563,0.987949456
2020/9/1 2:55,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 3:00,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:05,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:10,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:15,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:20,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:25,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:30,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:35,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 3:40,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 3:45,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 3:50,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 3:55,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:00,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:05,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:10,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:15,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:20,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:25,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:30,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:35,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:40,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:45,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:50,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 4:55,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:00,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:05,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:10,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:15,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:20,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:25,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:30,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:35,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:40,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:45,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:50,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 5:55,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:00,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:05,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:10,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:15,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:20,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:25,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 6:30,2.04,2.01,0.490196078,0.497512438,0.987708516
2020/9/1 6:35,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 6:40,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 6:45,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 6:50,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 6:55,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 7:00,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 7:05,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 7:10,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 7:15,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 7:20,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 7:25,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 7:30,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 7:35,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 7:40,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 7:45,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 7:50,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 7:55,2.03,2.01,0.492610837,0.497512438,0.990123275
2020/9/1 8:00,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:05,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:10,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:15,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:20,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:25,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:30,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:35,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:40,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:45,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 8:50,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 8:55,2.05,1.99,0.487804878,0.502512563,0.990317441
2020/9/1 9:00,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 9:05,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 9:10,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 9:15,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 9:20,2.07,2.02,0.483091787,0.495049505,0.978141292
2020/9/1 9:25,2.07,2.03,0.483091787,0.492610837,0.975702625
2020/9/1 9:30,2.08,2.03,0.480769231,0.492610837,0.973380068
2020/9/1 9:35,2.09,2,0.4784689,0.5,0.9784689
2020/9/1 9:40,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 9:45,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 9:50,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 9:55,2.09,2,0.4784689,0.5,0.9784689
2020/9/1 10:00,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:05,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:10,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:15,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:20,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:25,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 10:30,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 10:35,2.06,2.01,0.485436893,0.497512438,0.982949331
2020/9/1 10:40,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:45,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:50,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 10:55,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:00,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 11:05,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 11:10,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 11:15,2.05,2.01,0.487804878,0.497512438,0.985317316
2020/9/1 11:20,2.05,2,0.487804878,0.5,0.987804878
2020/9/1 11:25,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:30,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:35,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:40,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:45,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:50,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 11:55,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:00,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:05,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:10,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:15,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 12:20,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:25,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:30,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 12:35,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 12:40,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 12:45,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 12:50,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 12:55,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 13:00,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 13:05,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 13:10,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 13:15,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 13:20,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 13:25,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 13:30,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 13:35,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 13:40,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 13:45,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 13:50,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 13:55,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 14:00,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 14:05,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 14:10,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 14:15,2.08,1.99,0.480769231,0.502512563,0.983281794
2020/9/1 14:20,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 14:25,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 14:30,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 14:35,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 14:40,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 14:45,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 14:50,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 14:55,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 15:00,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 15:05,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 15:10,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:15,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:20,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:25,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:30,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:35,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:40,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 15:45,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 15:50,2.07,1.98,0.483091787,0.505050505,0.988142292
2020/9/1 15:55,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 16:00,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:05,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:10,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:15,2.08,1.99,0.480769231,0.502512563,0.983281794
2020/9/1 16:20,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 16:25,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 16:30,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:35,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:40,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:45,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:50,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 16:55,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 17:00,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 17:05,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 17:10,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 17:15,2.08,1.99,0.480769231,0.502512563,0.983281794
2020/9/1 17:20,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 17:25,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 17:30,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 17:35,2.07,1.99,0.483091787,0.502512563,0.98560435
2020/9/1 17:40,2.08,1.99,0.480769231,0.502512563,0.983281794
2020/9/1 17:45,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 17:50,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 17:55,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:00,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:05,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:10,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:15,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:20,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:25,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:30,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:35,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:40,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:45,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:50,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 18:55,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:00,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:05,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:10,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:15,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:20,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:25,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:30,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:35,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:40,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 19:45,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 19:50,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 19:55,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:00,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:05,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:10,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:15,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:20,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:25,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:30,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:35,2.09,1.98,0.4784689,0.505050505,0.983519405
2020/9/1 20:40,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 20:45,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 20:50,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 20:55,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 21:00,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 21:05,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 21:10,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 21:15,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 21:20,2.09,1.99,0.4784689,0.502512563,0.980981462
2020/9/1 21:25,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 21:30,2.07,2,0.483091787,0.5,0.983091787
2020/9/1 21:35,2.07,2.01,0.483091787,0.497512438,0.980604225
2020/9/1 21:40,2.07,2.01,0.483091787,0.497512438,0.980604225
2020/9/1 21:45,2.07,2.01,0.483091787,0.497512438,0.980604225
2020/9/1 21:50,2.07,2.01,0.483091787,0.497512438,0.980604225
2020/9/1 21:55,2.05,2.01,0.487804878,0.497512438,0.985317316
